k,original,galerkin,wavelet_db32,standard_p4,hybrid_N12_p4_int64
2614.0,5.172620214807601e-29,5.849596434062714e-29,7.781160554323251e-21,0.0007485920343726106,0.0002349218946293601
2615.0,5.711958990255241e-29,6.445783142754054e-29,6.811033559236162e-21,0.0007289840494854865,0.00023027952685473636
2616.0,5.189718137149634e-29,5.802518200499458e-29,4.760883652570078e-21,0.0007614738744425815,0.00023863761273470866
2617.0,5.560060211938214e-29,6.158436478170543e-29,4.461325561783565e-21,0.0007263914377792644,0.00022817834183403677
2618.0,5.412326405028943e-29,6.135672458013477e-29,3.0091222345259146e-21,0.0007409111103162043,0.00023340185705397634
2619.0,5.079111573224539e-29,5.646309936689324e-29,2.6445258697675508e-21,0.0007200817076753765,0.00022823049915400006
2620.0,5.52595501314833e-29,6.179030290774216e-29,2.326415981940015e-21,0.0007143869032786249,0.0002247146830680393
2621.0,5.189306166831156e-29,5.845379956023415e-29,1.6625398704669691e-21,0.0007493605775079051,0.00023863436859057478
2622.0,5.367659667277731e-29,5.975751293425311e-29,1.5492948566014165e-21,0.0007111353564113923,0.0002271029900988782
2623.0,5.352738207549295e-29,5.99347946994816e-29,1.0463476260876037e-21,0.0007257434274163915,0.00023323797319529992
2624.0,5.169588588273408e-29,5.766788568568434e-29,8.749356576291815e-22,0.0007005236805953703,0.00022408368511771685
2625.0,5.50684468904067e-29,6.139183803423785e-29,7.599908737902502e-22,0.0007107067995827575,0.00022744459029965284
2626.0,5.235006477242833e-29,5.933684641531072e-29,5.402136454093053e-22,0.0007279934674661156,0.00023437101132254377
2627.0,5.2829103453392e-29,5.907293755870973e-29,4.988174771469141e-22,0.0006932058310014922,0.00022184811519779523
2628.0,5.276072482262459e-29,6.011321595113707e-29,3.605188188389437e-22,0.0007201270280808547,0.00023117984781352737
2629.0,5.173549174035724e-29,5.733595427883832e-29,3.2097170313891003e-22,0.0006907670285604769,0.00021982520428910025
2630.0,5.47000410369443e-29,6.18676289329969e-29,2.6243381526272946e-22,0.0006996428615527262,0.0002214940936537383
2631.0,5.0282420532451543e-29,5.613419941340346e-29,1.836806358462917e-22,0.000702005385667687,0.00022286201413552686
2632.0,5.227612738045824e-29,5.80940770387954e-29,1.6287413024640132e-22,0.0006640882758263551,0.00021072234671353719
2633.0,5.232064760586327e-29,5.853903893433335e-29,1.1585828366146457e-22,0.0007132443178672413,0.00022645055257619563
2634.0,5.205482948922211e-29,5.869190484963496e-29,9.912927813890132e-23,0.0006727300729138032,0.00021382432866389904
2635.0,5.395335471635722e-29,6.065943001208693e-29,8.065648199687971e-23,0.0006898794534031745,0.00021937513627681577
2636.0,4.969089372546222e-29,5.593559382644339e-29,5.894846622633292e-23,0.0006763168501424223,0.0002153546103906223
2637.0,5.160166893722884e-29,5.767098671406746e-29,4.8345221260131035e-23,0.0006441700694168928,0.00020382724639929795
2638.0,5.179867095918094e-29,5.80299628502284e-29,3.9735294798709877e-23,0.0007000973069064529,0.00021947086243440464
2639.0,4.946786920876839e-29,5.564478752897198e-29,3.018178321282895e-23,0.0006457144647063632,0.00020119327545196366
2640.0,5.0183412362926065e-29,5.73035307928357e-29,2.1647369960270928e-23,0.0006724420742006773,0.00021197130238498975
2641.0,4.8727987080274554e-29,5.470438856249679e-29,1.7740590194835427e-23,0.0006513240465018343,0.00020582529397599074
2642.0,5.0480097988879377e-29,5.680552856115632e-29,1.4577811183499603e-23,0.0006555046336596577,0.00020329203569775068
2643.0,4.8330924388297144e-29,5.435573038611804e-29,1.0903887621946664e-23,0.000649760999875171,0.0002021996700471861
2644.0,4.753757517615563e-29,5.408070017376991e-29,8.868028921843724e-24,0.0006274673996618038,0.0001927648470491831
2645.0,5.125642945933034e-29,5.819483041214659e-29,6.1120510627432846e-24,0.000672041215160413,0.00020696150181737173
2646.0,4.6822136999071453e-29,5.281838573328319e-29,5.167724914439468e-24,0.0006204633767971082,0.00019216908695757334
2647.0,5.0051169121489017e-29,5.704284095342108e-29,4.047259626972484e-24,0.0006515734720121022,0.0002003860034356997
2648.0,4.73458711776751e-29,5.360376901982983e-29,2.9404932914898325e-24,0.0006274961446452094,0.00019367754911532836
2649.0,4.7588087188868433e-29,5.349444673611436e-29,2.336257140847837e-24,0.000624775978320911,0.00019015231921718493
2650.0,4.7663922242619504e-29,5.438010996612976e-29,1.6408060935538528e-24,0.0006468852292590228,0.00019625121565028868
2651.0,4.802950668168973e-29,5.519522728158942e-29,1.4362781743770606e-24,0.0006086570905093158,0.0001863644248046395
2652.0,4.90698850706266e-29,5.421155599436667e-29,1.0267431683242004e-24,0.0006389349576735046,0.0001954989857074781
2653.0,4.7019958459872023e-29,5.383857617411107e-29,8.366431854831518e-25,0.0006147403760783504,0.00018801970552126502
2654.0,4.9516026215329565e-29,5.563207537892022e-29,6.516050012586102e-25,0.0006026607785664527,0.00018413107879884264
2655.0,4.740121067829587e-29,5.307915285497848e-29,4.747628103495997e-25,0.0006284364369137824,0.00019219728021016496
2656.0,4.5994280459009294e-29,5.287043919860275e-29,3.673746290314586e-25,0.0005797955281873668,0.0001746238953329703
2657.0,4.720394288612145e-29,5.421442154774192e-29,3.0023933829756288e-25,0.0006247499568792558,0.0001908056944904692
2658.0,4.7174512910856736e-29,5.415680000895624e-29,2.580982576228851e-25,0.0006000730589845963,0.00018179124358962335
2659.0,4.8009805574440137e-29,5.52690461669368e-29,1.8273160670006552e-25,0.0006011793119855621,0.00018203438311171927
2660.0,4.65330251585128e-29,5.242767817428928e-29,1.575324553200172e-25,0.0005993796974136601,0.00018162860403440274
2661.0,4.492185832185228e-29,5.074529577323707e-29,1.0568215209423993e-25,0.0005624942234894053,0.00017118946102882994
2662.0,4.749661423143001e-29,5.326536285633544e-29,9.382851536948268e-26,0.0006125077459433545,0.000187076501424085
2663.0,4.959417697872052e-29,5.522084428285385e-29,7.199737228227549e-26,0.0005741975475191365,0.00017503716432686265
2664.0,4.540445800098823e-29,5.105077591651442e-29,5.156675566839732e-26,0.0005876460898574694,0.00017997890374623764
2665.0,4.777956033038855e-29,5.356620062385869e-29,4.432167062951745e-26,0.0005764622676569105,0.0001763735931607853
2666.0,4.540337893127574e-29,5.246648334487726e-29,2.980121761208951e-26,0.0005539114214702002,0.00016973008883278443
2667.0,4.605410463336538e-29,5.125892429148755e-29,2.445924478171423e-26,0.0006021009882758159,0.00018331949094904567
2668.0,4.697224565712626e-29,5.297761958263764e-29,1.7936633136678022e-26,0.000553722660938456,0.00017039605384979795
2669.0,4.6064477525510844e-29,5.17611194479134e-29,1.4177610612542838e-26,0.0005933319057000035,0.00018137651374119498
2670.0,4.7867370802478226e-29,5.495277598011866e-29,1.0527099124182542e-26,0.0005527646976676672,0.00017144777536092618
2671.0,4.2963248986670015e-29,4.871462932594238e-29,7.195182299859936e-27,0.000566405740338412,0.00017397314648809204
2672.0,4.732239761951153e-29,5.311406235949736e-29,6.0055284114266905e-27,0.000564768867477131,0.0001738518110506774
2673.0,4.402974764446656e-29,5.0299281607272337e-29,4.293217509431058e-27,0.0005443901635167625,0.00016676861090006716
2674.0,4.7709104105215726e-29,5.319646670839421e-29,3.5381473425574406e-27,0.0005807294251902108,0.00017847408562503243
2675.0,4.5021743682000906e-29,5.144900246356387e-29,2.356913660378056e-27,0.0005341929751163958,0.00016254767185830063
2676.0,4.3929382718260944e-29,5.0965492403952e-29,1.8723436050072742e-27,0.0005592953526560692,0.00017188241654015365
2677.0,4.6661886273311873e-29,5.235328129567025e-29,1.4271620996764753e-27,0.0005440023568646382,0.0001658305112919217
2678.0,4.332141803924161e-29,4.873479078186405e-29,1.178165739883779e-27,0.0005167276702655887,0.00015706944513325664
2679.0,4.7425450514887933e-29,5.397386469679168e-29,8.774683836014285e-28,0.0005668885308688646,0.00017203266036415168
2680.0,4.1920257925198965e-29,4.718682650568998e-29,5.945144765009798e-28,0.0005142307627567102,0.0001548569864405643
2681.0,4.715668625799135e-29,5.198630144639927e-29,5.472081002002525e-28,0.0005514471470944871,0.00016679935485199398
2682.0,4.371051532177288e-29,4.9322659327820313e-29,3.8693223249692496e-28,0.0005217505758832509,0.00015667499685458706
2683.0,4.483351657890787e-29,4.9552026497207573e-29,3.3655474822914387e-28,0.0005136778866476109,0.0001538201436682079
2684.0,4.4101536323847287e-29,4.837059948907658e-29,2.361687136871117e-28,0.0005353025729587977,0.0001595137748031455
2685.0,4.432758039263366e-29,4.9671558121443224e-29,2.2652283480310095e-28,0.0005023491888507401,0.00014940006887688808
2686.0,4.576044503914031e-29,5.037117613388176e-29,1.6834137357520272e-28,0.0005303482430695105,0.00015921675060013484
2687.0,4.1889821034584774e-29,4.6866857911604623e-29,1.4277077047626835e-28,0.0005021709828424807,0.00014900998221838662
2688.0,4.430531174476711e-29,4.9058534882821527e-29,1.2421861149292172e-28,0.0005133595890727693,0.00015365309236786904
2689.0,4.207965527190735e-29,4.765119256950248e-29,1.1203254191223924e-28,0.0004971137140071763,0.00014918446575240015
2690.0,4.375934509217826e-29,4.9813797945830225e-29,1.04261768902344e-28,0.0004910416302775128,0.00014391627558418122
2691.0,4.2752356691879127e-29,4.8655555740839463e-29,9.173886930780869e-29,0.0005268573900692894,0.0001560459483553626
2692.0,4.356050761853449e-29,4.866211460250214e-29,8.705705969496046e-29,0.00048302464821891987,0.0001428605004245222
2693.0,4.1224121389356056e-29,4.656181969688099e-29,7.945221511819736e-29,0.0005085920978189267,0.000149637192352789
2694.0,4.584174918193165e-29,5.139895630466579e-29,8.23396124527349e-29,0.0004916550980693828,0.00014459071580748387
2695.0,3.945300911830269e-29,4.4251167794163876e-29,7.20887369371979e-29,0.00047924876916822986,0.00014090309997627815
2696.0,4.487491322632336e-29,5.130801957343976e-29,7.725003232866065e-29,0.0005068792338530421,0.0001497622909197545
2697.0,3.9196912317281696e-29,4.4830962467150305e-29,6.883970388348902e-29,0.00046807681623534645,0.0001366954506604133
2698.0,4.45337337831969e-29,5.074162559383043e-29,7.427760586479122e-29,0.0005017995790586438,0.00014816168372160782
2699.0,4.201319940773165e-29,4.6658187436413866e-29,6.870673222128055e-29,0.0004632824861559422,0.00013693889037916254
2700.0,4.2188298818753645e-29,4.638664755684113e-29,7.016801276362546e-29,0.0004802314127031917,0.0001417129084575607
2701.0,4.237647593180037e-29,4.7390838324690687e-29,6.902612641912993e-29,0.0004755331516239459,0.00014068772075994518
2702.0,3.986693732831734e-29,4.470074237203332e-29,6.522838076267544e-29,0.0004487845321047979,0.00013298171313248986
2703.0,4.349907017395998e-29,4.9310071311360156e-29,7.084449893078816e-29,0.0004907600600612622,0.000145267695957739
2704.0,4.0071134254806924e-29,4.547984137991722e-29,6.575655316307268e-29,0.00045321368119655836,0.00013345580306787255
2705.0,4.563065023377491e-29,5.176704590252299e-29,7.087413360290274e-29,0.00046847009984744164,0.00014044984875775495
2706.0,3.8749946223447536e-29,4.305366382137809e-29,6.348390980231213e-29,0.00045644203192032786,0.00013471037490078047
2707.0,4.2210847581527047e-29,4.79810687559227e-29,6.600266192279367e-29,0.00043737151735270824,0.00012989506850423027
2708.0,4.0562668070694414e-29,4.5900014104406724e-29,6.663430577663776e-29,0.0004815509496452073,0.00014255486702484995
2709.0,4.291285646832042e-29,4.7691672833417716e-29,6.598031758392478e-29,0.00043387813379917054,0.00012888111953452796
2710.0,3.9973676101333994e-29,4.437722943056079e-29,6.375537498600245e-29,0.00046562053769059244,0.00013857194371583805
2711.0,4.325294018496077e-29,4.8148381184330294e-29,6.848552162192091e-29,0.00044875733013385205,0.00013308536878250745
2712.0,4.0402230729028726e-29,4.502929103795403e-29,6.448938882012912e-29,0.00044311046363087174,0.00013277742618986247
2713.0,4.134759096925017e-29,4.689180130134641e-29,6.562649840826446e-29,0.0004571355875975068,0.00013652215036457429
2714.0,3.813081753113739e-29,4.218290652559597e-29,6.056899499356667e-29,0.0004185090454207358,0.0001248883742711129
2715.0,4.3644850617570976e-29,4.902846594173167e-29,6.83872998102127e-29,0.000465917057108539,0.00014200179714078193
2716.0,3.7477319940236394e-29,4.184732735727077e-29,5.996320153545066e-29,0.00042494506074921743,0.000128727131532919
2717.0,4.290802907770113e-29,4.8648942267594745e-29,6.618477875302412e-29,0.00044634279927098356,0.00013621353059573517
2718.0,4.043159217984934e-29,4.508460585608902e-29,6.319653446373318e-29,0.00043235913596641163,0.00013043742572936914
2719.0,3.628873602749962e-29,4.1506643220575356e-29,5.917861888224131e-29,0.0004118107475760622,0.0001246877914960068
2720.0,4.18335040251748e-29,4.6813082845729806e-29,6.569691240252305e-29,0.00045417484102156435,0.00013830578519553812
2721.0,3.4934598783846906e-29,4.004542280831734e-29,5.753534064267061e-29,0.00040836302544657645,0.00012096206705282682
2722.0,3.8356633872832234e-29,4.446688624659791e-29,6.323176573648421e-29,0.000439879221380721,0.00013110325611104517
2723.0,3.4161092388095697e-29,3.8736137855187715e-29,5.851615427364883e-29,0.00040979026199282136,0.00012183130750031443
2724.0,3.588671956880473e-29,3.978153532191042e-29,5.843090081202867e-29,0.000405848172906352,0.00012069878105929847
2725.0,3.44373137038045e-29,3.888211531948983e-29,5.947657581303851e-29,0.0004284926896845953,0.00012691839273600537
2726.0,3.420220608718831e-29,3.843301531526332e-29,5.58903891545539e-29,0.00039156821039999475,0.00011550416538862186
2727.0,3.479220303091006e-29,3.9875650293127704e-29,6.023280128256964e-29,0.00042676780261213847,0.0001264904548377084
2728.0,3.6224596254533137e-29,4.131443358850351e-29,5.898502457852408e-29,0.0003974194660684346,0.000116382224926096
2729.0,3.220988107608688e-29,3.6740596494491114e-29,5.551322259668467e-29,0.00039985745300518766,0.00011875405566178823
2730.0,3.66105822428395e-29,4.026905260495679e-29,5.936385186434924e-29,0.00040576753024438054,0.00011920417405589926
2731.0,2.997141314168321e-29,3.3311393389396394e-29,5.153955081679405e-29,0.0003740067805620028,0.00010988451655431581
2732.0,3.8122114476099845e-29,4.264500985293012e-29,6.204005668822588e-29,0.00041828962467632127,0.00012363473123262885
2733.0,2.9993539305861046e-29,3.352639400190455e-29,5.17153551524299e-29,0.0003751424868593077,0.00011116259367859792
2734.0,3.73400702021064e-29,4.1578252951420346e-29,5.913063509897654e-29,0.00040054299560772077,0.00011829626708739237
2735.0,3.0326234875268576e-29,3.348095904347624e-29,5.220698894075002e-29,0.0003816642827069673,0.00011158927892555589
2736.0,3.319254004212729e-29,3.797354708783567e-29,5.481382655237903e-29,0.00036162010412136783,0.00010542754231609605
2737.0,3.3665674762180013e-29,3.6542851890749646e-29,5.682641127368648e-29,0.0004113827147675729,0.00012038870930542867
2738.0,3.443372583102983e-29,3.789725261855e-29,5.496197063499667e-29,0.0003629206998015247,0.0001055183088816689
2739.0,3.2638027807914074e-29,3.5809811809984257e-29,5.471430660124061e-29,0.00039752665413450594,0.00011674490698068056
2740.0,3.45288172908053e-29,3.920480307682827e-29,5.672129653209183e-29,0.000372802096440431,0.0001089127040804481
2741.0,2.9128809309130876e-29,3.294620718161172e-29,5.121658674365022e-29,0.0003713898391857103,0.00010828519239288114
2742.0,3.712766356675181e-29,4.092549598193772e-29,5.91002574075666e-29,0.00038397917099390345,0.00011124404537686063
2743.0,2.7963871305929155e-29,3.103106701775034e-29,4.772960685662512e-29,0.00034130141038543784,9.95502079071324e-05
2744.0,3.706926215527458e-29,4.160260680317533e-29,5.924426742093814e-29,0.0003880583552051184,0.00011398009997988829
2745.0,2.8369483272274965e-29,3.076645484885995e-29,4.799492210703408e-29,0.0003458591595488446,0.00010072201806866006
2746.0,3.5370060785713775e-29,3.958106368113655e-29,5.689076918126759e-29,0.00036987074383412825,0.00010908940752571476
2747.0,2.914733009829438e-29,3.323500307444851e-29,4.92425157576729e-29,0.000349382492884827,0.00010328017175757596
2748.0,3.413348827109935e-29,3.804170220914759e-29,5.306654208151187e-29,0.0003341115946779463,9.872014281922487e-05
2749.0,3.0712613746291476e-29,3.390299486280054e-29,5.234412309070973e-29,0.00037933598277982064,0.00011160324426592572
2750.0,3.3498884311006594e-29,3.791462761185326e-29,5.278881133118395e-29,0.0003334342239994747,9.8553294143385e-05
2751.0,2.938524140123729e-29,3.223799278698374e-29,4.954226394316074e-29,0.0003578361397642744,0.00010553375459655262
2752.0,3.4894651343063606e-29,3.8990483600779116e-29,5.518075901553955e-29,0.00034047374627359266,0.00010101508508777584
2753.0,2.8633789749124385e-29,3.2301951232912594e-29,4.7471968961362543e-29,0.0003346138979113283,9.837137578819745e-05
2754.0,3.4491662632371586e-29,3.9772720946813276e-29,5.46679947327819e-29,0.00035479982322059905,0.00010594478510037855
2755.0,2.8450463990175145e-29,3.11374244863591e-29,4.596638653010732e-29,0.0003145485826078435,9.418583865531397e-05
2756.0,3.3842435141650784e-29,3.8815591371620834e-29,5.427415501898458e-29,0.00036059612031858623,0.00010571255186990833
